run_id,key,value,step,timestamp
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.8074021339416504,53157,1668626171197
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.8131740689277649,54990,1668626207163
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.8111650347709656,56823,1668626243035
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.8187441229820251,58656,1668626279436
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.8135900497436523,60489,1668626315743
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.8197433352470398,62322,1668626351925
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.8155250549316406,64155,1668626387972
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.8242147564888,65988,1668626424566
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.8121176958084106,67821,1668626461005
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.8202553987503052,69654,1668626497611
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.812055766582489,71487,1668626533665
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_prec,0.8213147521018982,73320,1668626569755
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.44020819664001465,1833,1668625152971
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.5895608067512512,3666,1668625189356
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.6692001223564148,5499,1668625225628
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7001067399978638,7332,1668625262107
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.72898930311203,9165,1668625298574
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7525953650474548,10998,1668625334705
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7684026956558228,12831,1668625371083
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7636357545852661,14664,1668625407403
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7714235782623291,16497,1668625443479
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7662081122398376,18330,1668625479877
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7799682021141052,20163,1668625516082
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7809377908706665,21996,1668625552382
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7859352827072144,23829,1668625588669
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7904457449913025,25662,1668625624786
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.79896479845047,27495,1668625661091
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7868790626525879,29328,1668625697312
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7935032248497009,31161,1668625733472
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7858389019966125,32994,1668625769447
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8019236922264099,34827,1668625805854
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8010165095329285,36660,1668625842514
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.7998248934745789,38493,1668625878877
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8142842650413513,40326,1668625915426
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8020438551902771,42159,1668625952210
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8062660098075867,43992,1668625988943
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8037254214286804,45825,1668626025470
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8074296116828918,47658,1668626061933
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8065798878669739,49491,1668626098229
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8154374957084656,51324,1668626134754
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8066728711128235,53157,1668626171197
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.809964120388031,54990,1668626207163
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8078716397285461,56823,1668626243035
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8174490332603455,58656,1668626279436
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8077414631843567,60489,1668626315743
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8169946670532227,62322,1668626351925
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8124624490737915,64155,1668626387972
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8237952589988708,65988,1668626424566
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8087188005447388,67821,1668626461005
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8132798075675964,69654,1668626497611
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8059927821159363,71487,1668626533665
50611e0b4f7e4f0eb54caa9bb8f8c579,eval_recs,0.8182846307754517,73320,1668626569755
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.04740740731358528,0,1668625117644
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.12916496396064758,100,1668625119459
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.1595708131790161,200,1668625121212
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.21444272994995117,300,1668625122958
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.2384861707687378,400,1668625124717
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.2745654582977295,500,1668625126472
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.2757991850376129,600,1668625128231
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.28568151593208313,700,1668625129971
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.28472819924354553,800,1668625131765
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.30859407782554626,900,1668625133563
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.28587234020233154,1000,1668625135332
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.3209182620048523,1100,1668625137101
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.3611661493778229,1200,1668625138875
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.35046330094337463,1300,1668625140684
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.3722971975803375,1400,1668625142463
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.37613046169281006,1500,1668625144248
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.3903903067111969,1600,1668625146026
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.3868235647678375,1700,1668625147785
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.4145824611186981,1800,1668625149558
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.43494588136672974,1900,1668625154316
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.44933947920799255,2000,1668625156139
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.4536186158657074,2100,1668625157992
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.4669666290283203,2200,1668625159843
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.47134026885032654,2300,1668625161715
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.4937184453010559,2400,1668625163616
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5070924162864685,2500,1668625165511
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5153055191040039,2600,1668625167430
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5157963633537292,2700,1668625169178
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5243046879768372,2800,1668625170970
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5589243173599243,2900,1668625172747
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5628914833068848,3000,1668625174553
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5661659240722656,3100,1668625176382
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5560603737831116,3200,1668625178219
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5627594590187073,3300,1668625180057
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5853559970855713,3400,1668625181909
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5946310758590698,3500,1668625183733
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5940589904785156,3600,1668625185485
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.5881955027580261,3700,1668625190301
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6008402705192566,3800,1668625192124
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.610882580280304,3900,1668625193937
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6220332980155945,4000,1668625195724
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6368646025657654,4100,1668625197521
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6258265376091003,4200,1668625199336
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6290427446365356,4300,1668625201108
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6366090774536133,4400,1668625202933
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6257044076919556,4500,1668625204758
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6474445462226868,4600,1668625206599
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6291848421096802,4700,1668625208388
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6321879625320435,4800,1668625210197
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6427201628684998,4900,1668625212037
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6412412524223328,5000,1668625213840
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6447626352310181,5100,1668625215648
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6622973680496216,5200,1668625217472
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6787700653076172,5300,1668625219318
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6793443560600281,5400,1668625221090
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6785486936569214,5500,1668625225774
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6752886176109314,5600,1668625227561
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6641527414321899,5700,1668625229342
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6726335287094116,5800,1668625231173
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6613978743553162,5900,1668625232977
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6914568543434143,6000,1668625234746
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6929795145988464,6100,1668625236532
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6703259348869324,6200,1668625238330
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6981269121170044,6300,1668625240189
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6807090640068054,6400,1668625242081
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6749119758605957,6500,1668625243970
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6922931671142578,6600,1668625245772
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.693157970905304,6700,1668625247647
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.69221431016922,6800,1668625249474
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.68583744764328,6900,1668625251326
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6808945536613464,7000,1668625253156
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7091341018676758,7100,1668625255043
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6971153616905212,7200,1668625256886
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7044981122016907,7300,1668625258696
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7109191417694092,7400,1668625263481
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7033460736274719,7500,1668625265339
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.702986478805542,7600,1668625267211
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6926315426826477,7700,1668625269076
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7090789079666138,7800,1668625270909
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6998475193977356,7900,1668625272753
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.693865954875946,8000,1668625274537
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6963692903518677,8100,1668625276311
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7125884294509888,8200,1668625278099
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7280667424201965,8300,1668625279889
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7166923880577087,8400,1668625281696
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7183705568313599,8500,1668625283474
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7098014950752258,8600,1668625285279
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7064834833145142,8700,1668625287093
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.6989622116088867,8800,1668625288943
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.713208019733429,8900,1668625290746
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7234363555908203,9000,1668625292540
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7469357848167419,9100,1668625294428
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7116379737854004,9200,1668625299335
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7230973243713379,9300,1668625301147
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.73408442735672,9400,1668625302981
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7239019274711609,9500,1668625304846
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7363846302032471,9600,1668625306686
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7159352898597717,9700,1668625308474
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7469595074653625,9800,1668625310263
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7184911370277405,9900,1668625312092
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7475569844245911,10000,1668625313972
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7409438490867615,10100,1668625315808
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7360242605209351,10200,1668625317596
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7438160181045532,10300,1668625319403
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7396050691604614,10400,1668625321171
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7436783909797668,10500,1668625322938
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7206048369407654,10600,1668625324715
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7436728477478027,10700,1668625326489
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7255574464797974,10800,1668625328272
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7317594885826111,10900,1668625330052
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7372096180915833,11000,1668625334871
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7467332482337952,11100,1668625336665
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7390694618225098,11200,1668625338512
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7381921410560608,11300,1668625340324
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.753097653388977,11400,1668625342128
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7534567713737488,11500,1668625343989
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7555260062217712,11600,1668625345784
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.731592059135437,11700,1668625347652
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7377262115478516,11800,1668625349435
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7507187724113464,11900,1668625351224
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7579922080039978,12000,1668625353041
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7492676973342896,12100,1668625354832
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7509776949882507,12200,1668625356708
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7407312393188477,12300,1668625358591
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7465785145759583,12400,1668625360401
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.755074679851532,12500,1668625362169
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7546893954277039,12600,1668625363998
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7641251683235168,12700,1668625365785
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7651486992835999,12800,1668625367581
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.752660870552063,12900,1668625372526
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.756725013256073,13000,1668625374366
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7495253682136536,13100,1668625376301
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7604941725730896,13200,1668625378111
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7362441420555115,13300,1668625379939
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7366922497749329,13400,1668625381762
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7629729509353638,13500,1668625383597
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7325899600982666,13600,1668625385407
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7586724162101746,13700,1668625387215
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7652775049209595,13800,1668625388989
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7464281320571899,13900,1668625390775
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7682977318763733,14000,1668625392566
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7552509307861328,14100,1668625394348
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.737851619720459,14200,1668625396168
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7421621680259705,14300,1668625397977
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7521407008171082,14400,1668625399742
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7540242075920105,14500,1668625401583
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7670032382011414,14600,1668625403411
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7418614625930786,14700,1668625408204
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7509714365005493,14800,1668625409980
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7597658038139343,14900,1668625411779
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.759641170501709,15000,1668625413611
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7682453393936157,15100,1668625415422
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7658268213272095,15200,1668625417206
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7701705694198608,15300,1668625418999
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7629218697547913,15400,1668625420845
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7554585337638855,15500,1668625422644
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7624735832214355,15600,1668625424450
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7614166140556335,15700,1668625426260
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.752264142036438,15800,1668625428092
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7681652307510376,15900,1668625429893
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7731269001960754,16000,1668625431685
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7661730647087097,16100,1668625433495
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7546552419662476,16200,1668625435270
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7726498246192932,16300,1668625437049
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7740843892097473,16400,1668625438829
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7677760124206543,16500,1668625443662
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.76612389087677,16600,1668625445484
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7736000418663025,16700,1668625447313
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7614355683326721,16800,1668625449169
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7350516319274902,16900,1668625450956
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7727522850036621,17000,1668625452828
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7618635892868042,17100,1668625454707
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7673230171203613,17200,1668625456576
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7821539044380188,17300,1668625458504
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7742000222206116,17400,1668625460370
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7716494798660278,17500,1668625462168
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7758728265762329,17600,1668625463959
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7669023871421814,17700,1668625465829
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7575933933258057,17800,1668625467621
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7775337100028992,17900,1668625469421
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7684750556945801,18000,1668625471217
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7622109055519104,18100,1668625473004
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7672704458236694,18200,1668625474776
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7638525366783142,18300,1668625476559
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7629632949829102,18400,1668625481305
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7731695771217346,18500,1668625483155
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7711812853813171,18600,1668625484942
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7734370231628418,18700,1668625486724
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7678828835487366,18800,1668625488523
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7780697345733643,18900,1668625490319
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7677260637283325,19000,1668625492136
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7858362793922424,19100,1668625493972
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7678201198577881,19200,1668625495776
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7665681838989258,19300,1668625497593
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7636435627937317,19400,1668625499384
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7663723230361938,19500,1668625501247
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7831609845161438,19600,1668625503064
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7892343401908875,19700,1668625504854
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7700220942497253,19800,1668625506615
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7777207493782043,19900,1668625508452
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7596878409385681,20000,1668625510353
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7709012031555176,20100,1668625512171
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.795324981212616,20200,1668625516912
50611e0b4f7e4f0eb54caa9bb8f8c579,train_prec,0.7712214589118958,20300,1668625518756
